id,ps_x,ps_y,ps_orient,ps_vp,ps_vc,ps_of1,ps_of2,ps_of3,ps_det,ps_col,sivic_x,sivic_y,sivic_orient,sivic_vp,sivic_vc,sivic_of1,sivic_of2,sivic_of3,sivic_det,sivic_col,sivic_conf,theory_of1,big_diff
639,74.44583,43.9909,151.38206,3.11078,23.67165,0.615203,0.052712,0.136966,0,1,208.254168,307.759099,-28.617937,3.110779,85.217928,0.142716,4,0.538866,0,1,0.55,2.058292,0
640,74.44971,43.97024,151.3832,3.11885,23.66564,0.625147,0.053594,0.146934,0,1,208.250291,307.77976,-28.616797,3.118852,85.196317,0.13982,4,0.536844,0,1,0.65,2.059749,0
641,74.47038,40.09427,133.82496,3.29179,23.76871,1.914751,4,0.027569,0,0,208.22962,311.655727,-46.175043,3.291789,85.567373,0.214787,4,0.415809,0,1,0.65,3.399865,0
642,74.50568,44.05463,157.02083,4.4553,24.48204,0.205528,4,0,0,1,208.194324,307.695371,-22.979169,4.455295,88.135328,0.233861,4,0,0,1,0.3,5.641009,0
643,74.60082,42.97189,153.09433,4.23126,24.79346,0.82054,0.089027,0.152187,0,1,208.099176,308.778109,-26.905674,4.231261,89.256446,0.631289,4,0.44401,0,1,0.45,3.476703,0
644,74.6251,43.01895,153.0935,4.24125,24.76374,0.766552,4,0.071894,0,1,208.074905,308.731051,-26.9065,4.241248,89.149461,0.671289,4,0.351168,0,1,0.3,3.561297,0
645,74.74374,41.82998,40.91132,1.43614,12.27733,0.683016,0.134955,0.005393,1,1,207.956258,309.920024,-139.088685,1.436142,44.198388,0.473759,0.320438,0.09768,1,1,0.2,1.009977,0
646,74.7934,42.55765,152.25072,4.37804,24.72603,0.918207,0.096209,0.022596,0,1,207.906605,309.192353,-27.749281,4.378036,89.013719,0.666216,4,0.346503,0,1,0.4,3.350393,0
647,74.79358,42.5577,152.25079,4.37804,24.72595,0.918273,0.096222,0.022174,0,1,207.906425,309.192299,-27.749215,4.378038,89.013424,0.666507,4,0.346003,0,1,0.3,3.350523,0
648,74.82197,42.55591,152.2882,4.37758,24.73292,0.928159,0.09665,0.010324,0,1,207.878033,309.194086,-27.711802,4.377584,89.038512,0.672352,4,0.336232,0,1,0.4,3.35394,0
649,74.8368,41.47607,149.98605,4.65682,24.17496,1.140212,0.135879,0.082207,0,0,207.863198,310.273926,-30.013947,4.656819,87.029852,0.212938,4,0.46523,0,1,0.45,2.829934,0
650,74.86331,41.49254,149.99037,4.65586,24.17719,1.127244,0.109209,0.055789,0,1,207.836694,310.257462,-30.009634,4.655855,87.037882,0.199617,4,0.442003,0,1,0.4,2.847351,0
651,74.9078,43.54244,150.3066,3.23606,23.84307,0.762002,0.08219,0.021361,0,1,207.792204,308.207557,-29.693397,3.236064,85.835036,0.275463,4,0.281656,0,1,0.4,1.806998,0
652,74.90832,43.66059,150.30733,3.37068,23.83005,0.473511,0.064342,0,0,1,207.791679,308.089412,-29.692668,3.370684,85.788181,0.426986,4,0,0,1,0.45,2.24831,0
653,74.93137,43.78382,153.05631,4.18645,25,0.082153,4,0,0,1,207.768631,307.966179,-26.943691,4.186454,90,0.418798,4,0,0,1,0.45,4.141087,0
654,75.03848,40.73839,137.08641,3.63826,24.01416,1.088574,0.100186,0.110823,0,1,207.661522,311.011613,-42.913589,3.638256,86.450979,0.7085,4,0.210966,0,0,0.35,1.70561,0
655,75.11927,42.65948,152.8404,4.16512,24.16592,1.022523,0.122494,0.146283,0,1,207.580727,309.090518,-27.159599,4.165116,86.997323,0.541803,4,0.398763,0,1,0.3,3.305769,0
656,75.41865,41.49886,150.68299,4.68084,24.24074,1.193609,0.117087,0.042458,0,0,207.281355,310.251137,-29.317014,4.68084,87.266662,0.388572,4,0.176275,0,1,0.6,3.063952,0
657,75.49192,44.36856,147.89726,2.83378,25,0.303849,4,0,0,1,207.20808,307.381445,-32.102739,2.833782,90,0.27071,4,0,0,1,0.35,1.200771,0
658,75.49889,42.33225,149.7667,4.22425,24.63337,0.793525,0.095268,0.009122,0,1,207.201109,309.417753,-30.233296,4.224253,88.680117,0.017292,4,0.665534,0,1,0.5,2.605439,0
659,75.52194,43.62615,147.16529,3.02066,24.32391,0.5629,0.081762,0.054465,0,1,207.178056,308.123851,-32.834712,3.020657,87.56606,0.427749,4,0.249407,0,1,0.3,1.004545,0
660,75.56679,42.70227,152.50451,4.12335,24.05286,0.900556,0.103651,0.152943,0,1,207.133209,309.047732,-27.495486,4.12335,86.590303,0.299078,4,0.040576,0,1,0.55,3.318066,0
661,75.59754,42.7221,152.34736,4.12472,24.07532,0.851285,0.101768,0.011423,0,1,207.102464,309.0279,-27.652641,4.124715,86.671158,0.244289,4,0.059703,0,1,0.5,3.316961,0
662,75.61848,42.68786,152.10044,4.13303,24.08999,0.851495,0.100677,0.024501,0,1,207.08152,309.062145,-27.899561,4.133028,86.723957,0.204518,4,0.084995,0,1,0.6,3.269716,0
663,75.63047,44.09341,149.62546,3.05927,24.25887,0.352153,0.041743,0,0,1,207.06953,307.656592,-30.374541,3.05927,87.331935,0.39692,4,0,0,1,0.5,1.819578,0
664,75.68831,42.92677,40,1.35046,12.15169,0.05534,0.090052,0,1,1,207.011695,308.823233,-140,1.350455,43.746079,0.108207,0.105119,0,1,1,0.25,0.134009,0
665,75.6893,42.92374,40,1.35045,12.15195,0.052389,0.090031,0,1,1,207.010705,308.826265,-140,1.350454,43.747009,0.10526,0.266624,0,1,1,0.4,0.137132,0
666,75.6941,42.43672,151.64607,4.2786,23.79102,0.775188,0.080117,0.0632,0,1,207.005897,309.313282,-28.353929,4.278599,85.647676,0.226319,4,0.067982,0,1,0.85,3.437884,0
667,75.71658,42.60856,149.23679,4.13399,24.04293,0.394264,4,0.093393,0,1,206.983425,309.141442,-30.763213,4.133985,86.554556,0.61065,4,0,0,0,0.4,2.864881,0
668,75.72979,42.97942,40,1.34922,12.1483,0.101714,0.090005,0,1,1,206.97021,308.770584,-140,1.349219,43.733894,0.169806,0.212789,0,1,1,0.35,0.083289,0
669,75.74339,42.51598,149.88873,4.18357,24.04214,0.536252,0.062612,0.137043,0,1,206.95661,309.234018,-30.111274,4.183572,86.551699,0.421543,4,0,0,0,0.7,2.97412,0
670,75.75079,42.46917,149.58316,4.17114,23.97633,0.523918,4,0.046014,0,1,206.949213,309.280835,-30.416841,4.171142,86.314773,0.52604,4,0.035721,0,0,0.6,2.886679,0
671,75.76327,42.45139,149.54409,4.15992,23.97861,0.55404,0.071252,0.00704,0,1,206.936734,309.298608,-30.455913,4.159924,86.323006,0.528389,4,0,0,0,0.3,2.839133,0
672,75.77739,42.5171,149.88826,4.16883,24.02782,0.542253,0.065732,0.023063,0,1,206.922612,309.232897,-30.111737,4.168829,86.500146,0.425082,4,0.213555,0,0,0.45,2.951616,0
673,75.78823,42.51078,149.90342,4.14639,24.0262,0.58946,0.067961,0.113693,0,1,206.91177,309.239225,-30.096578,4.146387,86.494332,0.416797,4,0.130225,0,1,0.3,2.898717,0
674,75.79118,42.51062,149.90369,4.14409,24.02884,0.593028,0.068093,0.112051,0,1,206.908816,309.239377,-30.096315,4.14409,86.503807,0.401314,4,0.124898,0,1,0.25,2.892739,0
675,75.85969,42.51548,151.75258,4.37774,24.51159,0.746507,0.062804,0.145122,0,1,206.840313,309.234516,-28.24742,4.377743,88.241718,0.031865,4,0.535268,0,1,0.55,3.483814,0
676,75.8643,42.51582,151.74252,4.37775,24.51379,0.744352,0.06269,0.14479,0,1,206.8357,309.234178,-28.25748,4.377745,88.249647,0.017044,4,0.537415,0,1,0.5,3.482629,0
677,75.86854,42.49172,151.09423,4.20223,23.90279,0.733339,0.079099,0.090557,0,1,206.831464,309.258276,-28.905767,4.202226,86.050037,0.393803,4,0.604289,0,1,0.35,3.221723,0
678,75.90333,42.5058,149.8769,4.16891,24.02347,0.541053,0.070175,0.024273,0,1,206.796671,309.2442,-30.123102,4.16891,86.484486,0.481794,4,0.053167,0,0,0.7,2.958114,0
679,75.98545,42.96209,51.57329,1.54884,24.53386,1.925827,4,0.035283,0,0,206.714547,308.787914,-128.426712,1.548841,88.321896,0.528431,0.320438,0.503192,1,1,0.15,3.898065,0
680,75.98669,42.97664,51.23263,1.56549,24.53085,1.880511,4,0.128728,0,0,206.71331,308.773365,-128.76737,1.565488,88.311057,0.306826,0.067833,0.351613,1,1,0.15,3.824785,0
681,75.98906,42.97024,51.47344,1.57881,24.51967,1.841375,4,0.060869,0,0,206.710937,308.779758,-128.526563,1.57881,88.270806,0.285569,0.058456,0.26797,1,1,0.1,3.817026,0
682,76.00363,42.53668,149.94035,4.1536,24.03603,0.556252,4,0.072484,0,1,206.696373,309.213324,-30.059651,4.153599,86.529712,0.541267,0.133033,0,0,0,0.4,2.970612,0
683,76.01632,42.51085,149.87478,4.16889,24.02319,0.524349,4,0.052312,0,1,206.683683,309.239146,-30.125219,4.168891,86.48349,0.56051,4,0,0,0,0.45,2.978267,0
684,76.03795,41.40976,138.81393,3.497,24.32956,0.903351,0.098807,0.056123,0,1,206.662051,310.340243,-41.186069,3.497004,87.586415,0.626414,4,0.01058,0,0,0.25,1.071405,0
685,76.0385,41.41553,138.13678,3.48055,24.29224,0.813196,0.103252,0.163177,0,1,206.661497,310.334466,-41.863223,3.480546,87.452073,0.794572,4,0,0,0,0.3,1.173811,0
686,76.0392,41.42723,138.24243,3.5196,24.30275,0.754405,0.098454,0.126598,0,1,206.660802,310.322774,-41.757574,3.519601,87.489894,0.827346,4,0,0,0,0.55,1.077373,0
687,76.0394,44.34124,67.41098,1.09775,24.06018,1.195131,0.107071,0.100366,0,1,206.660602,307.408762,-112.58902,1.097752,86.61664,0.276964,0.105113,0.885005,1,1,0.15,4.267127,0
688,76.04145,44.34132,67.4164,1.09778,24.05905,1.194975,0.107281,0.087554,0,1,206.65855,307.408684,-112.583599,1.097778,86.612589,0.280295,0.190115,0.870426,1,1,0.2,4.267155,0
689,76.04167,44.34133,67.41108,1.09778,24.06036,1.194989,0.107139,0.095619,0,1,206.65833,307.40867,-112.588921,1.09778,86.617304,0.277864,0.190115,0.880639,1,1,0.25,4.266952,0
690,76.04205,44.39322,67.57433,1.09242,24.05487,1.155275,0.105618,0.091146,0,1,206.657947,307.356779,-112.425671,1.09242,86.597515,0.597967,0.190115,0.874116,1,1,0.2,4.231204,0
691,76.0425,44.39354,66.36271,1.11212,24.06216,1.130538,0.107681,0.227519,0,1,206.657499,307.35646,-113.637292,1.112116,86.623762,0.322742,0.190119,0.590446,1,1,0.2,4.134389,0
692,76.0865,44.33578,67.59491,1.09959,24.04871,1.195237,0.109413,0.222051,0,1,206.613499,307.41422,-112.405086,1.09959,86.575373,0.303622,0.105114,0.706458,1,1,0.25,4.279197,0
693,76.09534,43.25024,148.85722,3.12837,24.32012,0.989363,0.10036,0.08646,0,1,206.604662,308.499763,-31.142785,3.128366,87.552432,0.565307,4,0.081917,0,1,0.5,1.09962,0
694,76.09709,43.23797,148.84471,3.23854,24.30922,0.860428,0.086095,0.006105,0,1,206.60291,308.512026,-31.155294,3.238543,87.513186,0.157794,4,0.399525,0,1,0.45,1.347574,0
695,76.09922,43.2385,148.84006,3.23884,24.30941,0.859037,0.086059,0.004543,0,1,206.600778,308.511505,-31.159943,3.23884,87.513867,0.158558,4,0.397779,0,1,0.3,1.348471,0
696,76.12203,43.2667,148.86146,3.12829,24.32233,0.975299,0.100773,0.061752,0,1,206.577975,308.483303,-31.138544,3.128289,87.560386,0.571685,4,0.058684,0,1,0.5,1.118183,0
697,76.12225,42.86404,152.16534,4.12526,24.99998,0.812325,0.084674,0.099395,0,1,206.577748,308.885962,-27.834657,4.125257,89.999935,0.261061,4,0.443405,0,1,0.45,3.148553,0
698,76.1227,44.34623,160,5,25,0.087219,4,0,0,1,206.577304,307.403774,-20,5,90,0.029115,4,0,0,1,0.7,7.619679,0
699,76.19011,43.26294,148.67265,3.20132,24.30372,0.844398,0.093298,0.092595,0,1,206.509889,308.487059,-31.327346,3.201315,87.493393,0.394325,4,0.132504,0,1,0.4,1.279495,0
700,76.22533,43.25571,148.67281,3.19665,24.29582,0.865311,0.09637,0.017226,0,1,206.474674,308.494293,-31.327187,3.196652,87.464955,0.473503,4,0.051388,0,1,0.4,1.267718,0
701,76.23686,42.50857,149.55944,4.17132,24.08115,0.478098,4,0.091804,0,1,206.463145,309.241429,-30.440559,4.171317,86.692143,0.666669,4,0,0,0,0.5,2.947702,0
702,76.24966,42.35297,149.52009,4.2136,24.08574,0.58533,4,0.026396,0,1,206.450342,309.397035,-30.479911,4.213596,86.708673,0.523975,4,0,0,0,0.5,2.884995,0
703,76.25474,42.36802,149.48289,4.20177,24.08518,0.554545,4,0.147651,0,1,206.445262,309.381982,-30.51711,4.201768,86.706644,0.570717,4,0,0,0,0.55,2.868719,0
704,76.37914,42.40412,139.89341,2.77907,24.47901,1.248211,0.108382,0.029348,0,0,206.320858,309.345884,-40.106592,2.779068,88.124449,0.485258,4,0.073991,0,1,0.75,1.411975,0
705,76.38796,42.424,139.93274,2.78648,24.4794,1.233789,0.107261,0.04151,0,0,206.312036,309.325996,-40.067261,2.786482,88.125828,0.450401,4,0.090737,0,1,0.7,1.372136,0
706,76.42136,42.42491,147.75047,3.55911,24.75993,1.14262,0.103305,0.137958,0,0,206.27864,309.32509,-32.249532,3.559108,89.135735,0.380522,4,0.557479,0,1,0.45,1.048595,0
707,76.45132,42.43394,139.81617,2.76965,24.47675,1.232324,0.110074,0.070072,0,0,206.248685,309.316061,-40.183833,2.769652,88.116297,0.139137,4,0.591071,0,1,0.2,1.402206,0
708,76.51661,43.36138,148.74364,3.21376,24.79137,0.805307,0.071514,0.019982,0,1,206.183393,308.388618,-31.256365,3.213764,89.24894,0.186769,4,0.25496,0,1,0.6,1.300242,0
709,76.5183,43.40344,148.7506,3.19888,24.77949,0.774441,0.071701,0.109848,0,1,206.181705,308.346559,-31.249403,3.198884,89.206149,0.229061,4,0.164861,0,1,0.55,1.311556,0
710,76.52327,43.38962,148.73725,3.20268,24.78764,0.797314,0.071367,0.135249,0,1,206.176726,308.360376,-31.262753,3.202677,89.235502,0.214303,4,0.199818,0,1,0.45,1.304077,0
711,76.57698,44.54443,155.87771,3.16761,23.1853,0.449619,0.050935,0,0,1,206.123025,307.205568,-24.122289,3.167606,83.467097,0.045794,4,0,0,1,0.6,3.563276,0
712,76.60026,43.61076,151.31436,3.22441,23.78189,0.734712,0.071483,0.093828,0,1,206.099738,308.139236,-28.685645,3.224412,85.614804,0.008246,4,0.052838,0,1,0.8,2.151685,0
713,76.61351,43.43322,148.76753,3.23363,24.77815,0.696884,0.070576,0.080349,0,1,206.086487,308.316779,-31.232467,3.23363,89.201325,0.163428,4,0.161655,0,1,0.75,1.432877,0
714,76.61984,43.52908,148.65665,3.22967,24.75977,0.598727,0.057993,0.002056,0,1,206.080157,308.220919,-31.343352,3.229665,89.135186,0.252821,4,0.065529,0,1,0.5,1.515185,0
715,76.63485,42.13778,152.64809,4.97292,24.07161,0.52718,4,0.068561,0,1,206.065148,309.612217,-27.35191,4.972924,86.657782,0.408358,4,0.076411,0,0,0.65,4.912417,0
716,76.63647,42.16407,152.67032,5,24.06067,0.466306,4,0.103707,0,1,206.063528,309.585932,-27.329676,5,86.618429,0.452422,4,0.130534,0,0,0.4,5.009305,0
717,76.64055,46.49773,160,2.40103,23.56361,0.152075,0.078298,0,0,1,206.059455,305.252269,-20,2.40103,84.828978,0.18067,4,0,0,1,0.6,3.573739,0
718,76.64422,46.34435,160,2.42187,23.55201,0.045725,4,0,0,1,206.055777,305.40565,-20,2.421866,84.787236,0.105784,4,0,0,1,0.6,3.48366,0
719,76.68463,44.28648,40,1,12.42346,0.281838,0.103874,0,1,1,206.015371,307.463518,-140,1,44.724453,0.511287,0.266596,0.169187,1,1,0.25,0.725786,0
720,76.70246,43.34007,145.14206,2.723,23.98954,0.913463,0.097396,0.071541,0,1,205.997541,308.409932,-34.857941,2.722999,86.362334,0.433735,4,0.134124,0,1,0.5,0.078034,0
721,76.73768,43.33283,145.14222,2.71833,23.98164,0.915632,0.099988,0.151913,0,1,205.962325,308.417167,-34.857783,2.718335,86.333896,0.014025,4,0.048493,0,1,0.5,0.036006,0
722,76.73991,43.31951,145.35578,2.733,23.95504,0.930666,0.101365,0.121658,0,1,205.960089,308.430491,-34.644218,2.733002,86.238153,0.025401,4,0.023329,0,1,0.45,0.09656,0
723,76.75792,43.3336,145.12166,2.7366,23.95703,0.885932,0.100707,0.095629,0,1,205.942081,308.416403,-34.878343,2.736598,86.245319,0.055604,4,0.61571,0,1,0.35,0.102701,0
724,76.75958,43.33547,144.52807,2.73517,23.95847,0.805548,0.100361,0.043866,0,1,205.94042,308.414526,-35.471935,2.735174,86.250498,0.182977,4,0.544378,0,1,0.3,0.029658,0
725,76.76729,42.93497,147.72117,3.31703,24.50578,0.897044,0.08791,0.038782,0,1,205.93271,308.815026,-32.278829,3.317033,88.220805,0.048386,4,0.456862,0,1,0.5,1.122675,0
726,76.7683,41.7822,140.60005,3.18041,24.583,1.286814,0.126447,0.061249,0,0,205.9317,309.967803,-39.399953,3.180413,88.498804,0.13492,4,0.044742,0,1,0.8,1.120773,0
727,76.77064,42.93854,147.7782,3.34548,24.50021,0.852406,0.084999,0.093528,0,1,205.929359,308.811464,-32.221804,3.345483,88.200742,0.463186,4,0.525908,0,1,0.3,1.198477,0
728,76.81687,44.53634,160,3.50678,21.4702,0.539876,0.062725,0,0,1,205.883133,307.213658,-20,3.506782,77.292737,0.261867,4,0,0,1,0.9,5.643523,0
729,76.82486,45.52862,153.74465,2.83485,24.68762,0.272047,4,0,0,1,205.875145,306.221379,-26.255351,2.834846,88.875427,0.539734,0.326918,0,0,0,0.2,3.043158,0
730,76.85163,42.96081,147.68693,3.33096,24.49454,0.830739,0.088493,0.099087,0,1,205.848373,308.78919,-32.31307,3.330955,88.180337,0.100672,4,0.35127,0,1,0.4,1.187927,0
731,76.86468,45.14363,153.53814,2.55455,24.25735,0.382803,4,0,0,1,205.835316,306.606366,-26.461861,2.554554,87.326447,0.05701,4,0,0,1,0.65,2.05714,0
732,76.99974,44.70643,152.95297,3.18159,24.85604,0.150206,4,0,0,1,205.700258,307.043572,-27.047034,3.181589,89.481758,0.326353,4,0,0,1,0.65,2.984442,0
733,77.00042,44.94026,160,4.12547,25,0.092294,4,0,0,1,205.699576,306.809737,-20,4.125469,90,0.090425,4,0,0,1,0.4,6.176531,0
734,77.17807,43.2348,148.92765,3.16049,24.60311,0.948383,0.104582,0.036734,0,1,205.521928,308.515197,-31.072355,3.16049,88.571194,0.57617,4,0.594998,0,1,0.6,1.193591,0
735,77.18678,46.2202,144.88312,1.19249,21.67999,0.243666,0.055408,0,0,1,205.513224,305.529805,-35.116877,1.192485,78.047964,0.077718,4,0,0,1,0.5,0.41528,0
736,77.29212,46.19669,144.73186,1.20809,21.70316,0.226185,0.055707,0,0,1,205.407876,305.553314,-35.268137,1.20809,78.131363,0.046987,4,0,0,1,0.35,0.400503,0
737,77.34506,42.29222,141.33954,2.98587,24.08581,1.043264,0.110882,0.052977,0,1,205.354945,309.457781,-38.660463,2.98587,86.708906,0.412933,4,0.136666,0,1,0.4,0.757498,0
738,77.35565,42.3313,141.34429,2.97985,24.08562,1.017331,0.111337,0.024036,0,1,205.344351,309.418699,-38.655711,2.979853,86.708244,0.440335,4,0.108813,0,1,0.5,0.728933,0
739,77.38138,43.56387,151.34973,3.82526,24.67941,0.206019,0.040939,0,0,1,205.318617,308.186134,-28.650275,3.825257,88.845871,0.53297,4,0,0,0,0.35,3.335126,0
740,77.43125,42.63421,155.85135,4.10707,21.83348,1.074609,0.119694,0.132496,0,1,205.26875,309.11579,-24.148651,4.107073,78.600511,0.115278,4,0.07941,0,1,0.65,4.913314,0
741,77.44794,43.21024,140.81252,2.62656,24.18617,0.688835,0.071621,0.122432,0,1,205.252059,308.539756,-39.187483,2.626561,87.070196,0.572549,4,0,0,0,0.45,0.688184,0
742,77.4487,46.32672,159.28813,2.4309,23.83816,0.080891,0.222254,0,0,1,205.251303,305.423281,-20.711874,2.430896,85.817373,0.085095,4,0,0,1,0.5,3.44274,0
743,77.46673,43.72664,146.42744,2.88099,24.5885,0.514284,0.044082,0,0,1,205.233269,308.023359,-33.572556,2.880992,88.518608,0.298887,4,0,0,1,0.75,0.825895,0
744,77.47475,42.70659,156.96104,4.11398,22.87745,1.42145,0.148234,0.007347,0,0,205.225246,309.043412,-23.038958,4.113982,82.358814,0.750932,4,0.316982,0,1,0.6,4.629443,0
745,77.56201,42.37862,149.7413,4.20983,24.50704,0.592582,4,0.014811,0,1,205.137988,309.371376,-30.258705,4.20983,88.225361,0.468452,4,0,0,0,0.35,2.943493,0
746,77.57017,43.71651,146.41237,2.9015,25,0.547804,0.050885,0.047493,0,1,205.129835,308.033488,-33.587627,2.901504,90,0.246155,4,0,0,1,0.7,0.762445,0
747,77.64252,43.15573,151.6825,4.15802,24.00184,0.103575,4,0,0,1,205.057477,308.594268,-28.317502,4.158021,86.406618,0.8474,4,0,0,0,0.55,4.057976,0
748,77.64624,40.60911,151.75279,3.29963,7.36871,16.704671,2.115774,0,0,0,205.053756,311.140889,-28.24721,3.299632,26.527354,0.18298,4,0,0,1,0.45,15.101957,1
749,77.8249,44.52962,152.71492,2.92666,24.69511,0.439503,4,0,0,1,204.875105,307.220378,-27.28508,2.926664,88.902387,0.234481,4,0,0,1,0.4,2.292818,0
750,77.88017,44.10094,159.97645,4.95001,25,0.241084,4,0,0,1,204.81983,307.649065,-20.023553,4.950011,90,0.073908,4,0.218448,0,1,0.45,7.55549,0
751,77.8948,44.91161,154.21043,2.95474,25,0.262716,4,0,0,1,204.805199,306.838392,-25.789571,2.954739,90,0.064776,4,0,0,1,0.65,2.782013,0
752,77.89926,43.06533,135.6575,2.23025,24.17323,1.020486,0.100758,0.026548,0,1,204.800742,308.684674,-44.342496,2.23025,87.023636,0.17353,4,0.203795,0,1,0.4,2.102898,0
753,77.90488,44.91193,154.3658,2.95422,24.99835,0.283531,4,0,0,1,204.795123,306.83807,-25.634201,2.95422,89.99407,0.072418,4,0,0,1,0.65,2.794364,0
754,77.95227,44.55277,152.82365,2.89979,24.69721,0.461545,4,0,0,1,204.747728,307.197228,-27.176347,2.899792,88.909943,0.447212,4,0,0,1,0.5,2.270135,0
755,77.95444,44.53839,152.84602,2.89975,24.70016,0.478032,4,0,0,1,204.74556,307.211615,-27.153984,2.899747,88.920589,0.442727,4,0.178619,0,1,0.4,2.25683,0
756,78.01704,45.16233,158.47069,3.98296,25,0.342093,4,0,0,1,204.682959,306.587669,-21.529309,3.982963,90,0.739762,4,0,0,0,0.35,6.027395,0
757,78.09944,42.82481,152.10777,4.1662,23.70674,0.410523,4,0.046322,0,1,204.600557,308.925194,-27.892234,4.166195,85.344247,0.686365,4,0,0,0,0.35,3.993354,0
758,78.10213,44.20862,159.49162,4.9572,25,0.103668,4,0,0,1,204.597871,307.541377,-20.508385,4.957203,90,0.364704,4,0,0,1,0.55,7.65723,0
759,78.10539,44.16233,159.47071,4.98296,25,0.054797,4,0,0,1,204.594612,307.587673,-20.52929,4.982962,90,0.284334,4,0,0,1,0.45,7.673153,0
760,78.15186,44.63831,151.22781,2.71521,24.95811,0.429953,4,0,0,1,204.548139,307.111691,-28.772194,2.715208,89.849204,0.066383,4,0,0,1,0.55,1.713005,0
761,78.18757,42.55939,149.17688,4.08424,23.90137,0.26922,4,0,0,1,204.512428,309.190612,-30.823118,4.084237,86.044945,0.945276,4,0,0,0,0.35,3.081689,0
762,78.20786,43.50709,149.47408,3.26953,24.5235,0.557167,0.051863,0.037023,0,1,204.492138,308.242909,-30.525917,3.269525,88.284587,0.378569,4,0,0,1,0.2,1.90828,0
763,78.21439,43.62577,151.55126,3.22807,23.60175,0.624945,0.076158,0.026319,0,1,204.485613,308.124227,-28.448736,3.228073,84.966286,0.234512,4,0,0,1,0.7,2.440722,0
764,78.22021,43.69686,146.58247,2.93248,25,0.510486,0.069383,0,0,1,204.479794,308.053136,-33.417533,2.93248,90,0.324588,0.116822,0,0,1,0.3,0.887056,0
765,78.24572,44.39339,154.48007,2.82663,23.20368,0.706702,0.064519,0.025148,0,1,204.45428,307.356611,-25.519931,2.826626,83.533238,0.152227,4,0.404058,0,1,0.45,2.552772,0
766,78.25452,44.39334,154.47738,2.82709,23.2034,0.706639,0.064816,0.015626,0,1,204.445484,307.356659,-25.522617,2.827092,83.532257,0.157315,4,0.393482,0,1,0.7,2.554637,0
767,78.43601,43.61375,148.23309,3.24613,24.20539,0.226071,4,0,0,1,204.26399,308.136253,-31.766907,3.246132,87.139398,0.778003,0.400133,0,0,0,0.55,1.956308,0
768,78.54047,44.60241,153.94243,2.8456,23.27368,0.416895,0.055744,0,0,1,204.15953,307.147588,-26.057571,2.845598,83.785257,0.250443,0.116822,0,0,1,0.45,2.774539,0
769,78.54706,44.59959,153.62963,2.83798,23.27461,0.364063,0.056728,0,0,1,204.152942,307.150407,-26.370366,2.837984,83.788589,0.334173,4,0,0,1,0.4,2.725116,0
770,78.55973,46.53436,160,2.22096,22.90248,0.146229,0.14812,0,0,1,204.140267,305.215644,-20,2.220962,82.448941,0.142045,0.116822,0,0,1,0.6,3.450429,0
771,78.6036,41.73874,150.8447,4.53696,24.03735,0.850498,0.088897,0.028919,0,1,204.0964,310.011263,-29.155299,4.536964,86.53445,0.528564,4,0.315393,0,1,0.35,3.563782,0
772,78.60728,41.58536,150.71426,4.5578,24.02575,0.949732,0.092856,0.029037,0,1,204.092721,310.164645,-29.285739,4.5578,86.492707,0.480159,4,0.327499,0,1,0.45,3.447922,0
773,78.67735,44.25196,138.19418,1.387,19.90692,1.07217,0.121169,0.004354,0,1,204.022646,307.498043,-41.805819,1.387003,71.664929,0.251795,4,0,0,1,0.4,1.841138,0
774,78.73836,46.39702,160,2.43836,23.51963,0.188495,4,0,0,1,203.961645,305.352985,-20,2.438356,84.670681,0.324858,4,0,0,1,0.55,3.788536,0
775,78.75984,42.24366,142.60823,2.88435,24.39585,1.379925,0.138547,0.147795,0,0,203.940162,309.506343,-37.391769,2.884348,87.825048,0.496574,4,0.052504,0,1,0.35,0.850385,0
776,78.77747,44.20195,137.79704,1.41151,19.90554,1.027614,0.124164,0.056528,0,1,203.922527,307.548048,-42.202965,1.411508,71.659944,0.164798,0.093783,0,1,1,0.35,1.846338,0
777,78.77873,44.20192,137.79236,1.41275,19.90554,1.024152,0.124082,0.058653,0,1,203.921268,307.548078,-42.207639,1.412751,71.659926,0.131787,4,0,0,1,0.4,1.843242,0
778,78.80362,44.24278,137.70466,1.36782,19.90657,1.087666,0.128728,0.016766,0,1,203.896377,307.507223,-42.295336,1.367819,71.663646,0.382159,4,0.221796,0,1,0.25,1.927116,0
779,78.80475,44.24897,137.88524,1.41586,19.91287,0.984736,0.121736,0.073071,0,1,203.895254,307.501032,-42.114758,1.415864,71.68632,0.086312,4,0,0,1,0.5,1.781776,0
780,79.09281,44.0049,151.10691,3.01988,23.66703,0.402603,4,0,0,1,203.607186,307.745102,-28.893089,3.019884,85.201291,0.439239,4,0,0,0,0.25,2.315354,0
781,79.25238,42.92336,155.142,5,24.9153,0.260526,4,0,0,1,203.447625,308.826643,-24.858004,5,89.695065,0.480439,4,0,0,0,0.75,6.145531,0
782,79.43531,44.60999,153.40594,2.98352,25,0.349533,0.043578,0,0,1,203.264686,307.140015,-26.59406,2.98352,90,0.076611,4,0,0,1,0.5,2.643631,0
783,79.45252,39.73415,143.10046,3.93151,24.36225,2.244388,4,0.035509,0,0,203.247478,312.015854,-36.899542,3.931512,87.704097,0.657647,4,0.046744,0,1,0.55,0.913737,0
